Fork Name,Publication Title,level_2 2017,Gender - Author 2017,level_2 2023,Gender - Author 2023
Joanna Cohen,Long-term effect of fingolimod on disability: 8-year disease outcomes by EDSS categories,Male Co-authors,0.0,0,0.0
Joanna Cohen,Long-term effect of fingolimod on disability: 8-year disease outcomes by EDSS categories,Female Co-authors,7.0,0,0.0
Joanna Cohen,Long-term effect of fingolimod on disability: 8-year disease outcomes by EDSS categories,Total Co-authors,7.0,0,0.0
Joanna Cohen,Perceived addiction as a predictor of smoking cessation among occasional smokers,Male Co-authors,2.0,0,0.0
Joanna Cohen,Perceived addiction as a predictor of smoking cessation among occasional smokers,Female Co-authors,1.0,0,0.0
Joanna Cohen,Perceived addiction as a predictor of smoking cessation among occasional smokers,Total Co-authors,3.0,0,0.0
Joanna Cohen,Pictorial Cigarette Health Warning Labels in China: Effective Design Feature Combinations for Future Policy,Male Co-authors,1.0,0,0.0
Joanna Cohen,Pictorial Cigarette Health Warning Labels in China: Effective Design Feature Combinations for Future Policy,Female Co-authors,3.0,0,0.0
Joanna Cohen,Pictorial Cigarette Health Warning Labels in China: Effective Design Feature Combinations for Future Policy,Total Co-authors,4.0,0,0.0
Joanna Cohen,Point-of-sale tobacco advertising and display bans: policy evaluation study in five Russian cities,Male Co-authors,1.0,0,0.0
Joanna Cohen,Point-of-sale tobacco advertising and display bans: policy evaluation study in five Russian cities,Female Co-authors,1.0,0,0.0
Joanna Cohen,Point-of-sale tobacco advertising and display bans: policy evaluation study in five Russian cities,Total Co-authors,2.0,0,0.0
Joanna Cohen,Risk of autoimmune diseases and human papilloma virus (HPV) vaccines: Six years of case-referent surveillance,Male Co-authors,56.0,0,0.0
Joanna Cohen,Risk of autoimmune diseases and human papilloma virus (HPV) vaccines: Six years of case-referent surveillance,Female Co-authors,79.0,0,0.0
Joanna Cohen,Risk of autoimmune diseases and human papilloma virus (HPV) vaccines: Six years of case-referent surveillance,Total Co-authors,135.0,0,0.0
Joanna Cohen,Social disparities in children's exposure to secondhand smoke in privately owned vehicles,Male Co-authors,4.0,0,0.0
Joanna Cohen,Social disparities in children's exposure to secondhand smoke in privately owned vehicles,Female Co-authors,4.0,0,0.0
Joanna Cohen,Social disparities in children's exposure to secondhand smoke in privately owned vehicles,Total Co-authors,8.0,0,0.0
Joanna Cohen,The association of e-cigarette use with exposure to nickel and chromium: A preliminary study of non-invasive biomarkers,Male Co-authors,2.0,0,0.0
Joanna Cohen,The association of e-cigarette use with exposure to nickel and chromium: A preliminary study of non-invasive biomarkers,Female Co-authors,5.0,0,0.0
Joanna Cohen,The association of e-cigarette use with exposure to nickel and chromium: A preliminary study of non-invasive biomarkers,Total Co-authors,7.0,0,0.0
Joanna Cohen,They‚Äôre heating up: Internet search query trends reveal significant,Male Co-authors,2.0,0,0.0
Joanna Cohen,They‚Äôre heating up: Internet search query trends reveal significant,Female Co-authors,1.0,0,0.0
Joanna Cohen,They‚Äôre heating up: Internet search query trends reveal significant,Total Co-authors,3.0,0,0.0
Joanna Cohen,They‚Äôre heating up: Internet search query trends reveal significant public,Male Co-authors,2.0,0,0.0
Joanna Cohen,They‚Äôre heating up: Internet search query trends reveal significant public,Female Co-authors,0.0,0,0.0
Joanna Cohen,They‚Äôre heating up: Internet search query trends reveal significant public,Total Co-authors,2.0,0,0.0
Joanna Cohen,They‚Äôre heating up: Internet search query trends reveal significant public interest in heat-not-burn tobacco products,Male Co-authors,2.0,0,0.0
Joanna Cohen,They‚Äôre heating up: Internet search query trends reveal significant public interest in heat-not-burn tobacco products,Female Co-authors,0.0,0,0.0
Joanna Cohen,They‚Äôre heating up: Internet search query trends reveal significant public interest in heat-not-burn tobacco products,Total Co-authors,2.0,0,0.0
Joanna Cohen,"Tobacco industry response to menthol cigarette bans in Alberta and Nova Scotia, Canada",Male Co-authors,4.0,0,0.0
Joanna Cohen,"Tobacco industry response to menthol cigarette bans in Alberta and Nova Scotia, Canada",Female Co-authors,1.0,0,0.0
Joanna Cohen,"Tobacco industry response to menthol cigarette bans in Alberta and Nova Scotia, Canada",Total Co-authors,5.0,0,0.0
Joanna Cohen,Weekly enrollment and usage patterns in an Internet smoking cessation intervention,Male Co-authors,2.0,0,0.0
Joanna Cohen,Weekly enrollment and usage patterns in an Internet smoking cessation intervention,Female Co-authors,1.0,0,0.0
Joanna Cohen,Weekly enrollment and usage patterns in an Internet smoking cessation intervention,Total Co-authors,3.0,0,0.0
Lawrence S. Weisberg,PARADOXICAL INTERSTITIAL NEPHRITIS IN A PATIENT WITH CROHN DISEASE,Male Co-authors,2.0,0,0.0
Lawrence S. Weisberg,PARADOXICAL INTERSTITIAL NEPHRITIS IN A PATIENT WITH CROHN DISEASE,Female Co-authors,1.0,0,0.0
Lawrence S. Weisberg,PARADOXICAL INTERSTITIAL NEPHRITIS IN A PATIENT WITH CROHN DISEASE,Total Co-authors,3.0,0,0.0
Misun Hwang,Apparent Diffusion Coefficient (ADC) of the vitreous humor and Susceptibility Weighted Imaging (SWI) of the retina in abused children with retinal hemorrhages,Male Co-authors,4.0,0,0.0
Misun Hwang,Apparent Diffusion Coefficient (ADC) of the vitreous humor and Susceptibility Weighted Imaging (SWI) of the retina in abused children with retinal hemorrhages,Female Co-authors,1.0,0,0.0
Misun Hwang,Apparent Diffusion Coefficient (ADC) of the vitreous humor and Susceptibility Weighted Imaging (SWI) of the retina in abused children with retinal hemorrhages,Total Co-authors,5.0,0,0.0
Misun Hwang,"Brain Activation and Psychomotor Speed in Middle-Aged Patients with Type 1 Diabetes: Relationships with Hyperglycemia and Brain Small Vessel Disease (vol 2016, 9571464, 2016)",Male Co-authors,3.0,0,0.0
Misun Hwang,"Brain Activation and Psychomotor Speed in Middle-Aged Patients with Type 1 Diabetes: Relationships with Hyperglycemia and Brain Small Vessel Disease (vol 2016, 9571464, 2016)",Female Co-authors,1.0,0,0.0
Misun Hwang,"Brain Activation and Psychomotor Speed in Middle-Aged Patients with Type 1 Diabetes: Relationships with Hyperglycemia and Brain Small Vessel Disease (vol 2016, 9571464, 2016)",Total Co-authors,4.0,0,0.0
Misun Hwang,Contrast‚Äêenhanced ultrasound and elastography imaging of the neonatal brain: a review,Male Co-authors,2.0,0,0.0
Misun Hwang,Contrast‚Äêenhanced ultrasound and elastography imaging of the neonatal brain: a review,Female Co-authors,0.0,0,0.0
Misun Hwang,Contrast‚Äêenhanced ultrasound and elastography imaging of the neonatal brain: a review,Total Co-authors,2.0,0,0.0
Misun Hwang,Corrigendum to ‚ÄúBrain Activation and Psychomotor Speed in Middle-Aged Patients with Type 1 Diabetes: Relationships with Hyperglycemia and Brain Small Vessel Disease‚Äù,Male Co-authors,3.0,0,0.0
Misun Hwang,Corrigendum to ‚ÄúBrain Activation and Psychomotor Speed in Middle-Aged Patients with Type 1 Diabetes: Relationships with Hyperglycemia and Brain Small Vessel Disease‚Äù,Female Co-authors,1.0,0,0.0
Misun Hwang,Corrigendum to ‚ÄúBrain Activation and Psychomotor Speed in Middle-Aged Patients with Type 1 Diabetes: Relationships with Hyperglycemia and Brain Small Vessel Disease‚Äù,Total Co-authors,4.0,0,0.0
Misun Hwang,Novel contrast‚Äêenhanced ultrasound evaluation in neonatal hypoxic ischemic injury: clinical application and future directions,Male Co-authors,3.0,0,0.0
Misun Hwang,Novel contrast‚Äêenhanced ultrasound evaluation in neonatal hypoxic ischemic injury: clinical application and future directions,Female Co-authors,6.0,0,0.0
Misun Hwang,Novel contrast‚Äêenhanced ultrasound evaluation in neonatal hypoxic ischemic injury: clinical application and future directions,Total Co-authors,9.0,0,0.0
Misun Hwang,Structural imaging of mild traumatic brain injury may not be enough: overview of functional and metabolic imaging of mild traumatic brain injury,Male Co-authors,1.0,0,0.0
Misun Hwang,Structural imaging of mild traumatic brain injury may not be enough: overview of functional and metabolic imaging of mild traumatic brain injury,Female Co-authors,0.0,0,0.0
Misun Hwang,Structural imaging of mild traumatic brain injury may not be enough: overview of functional and metabolic imaging of mild traumatic brain injury,Total Co-authors,1.0,0,0.0
Peter Yim,A Novel GABAA Receptor Î±5 Subunit-Selective Allosteric Modulator That Does Not Cross The Blood-Brain Barrier Relaxes Airway Smooth Muscle Contracted With Diverse Ligands,Male Co-authors,2.0,0,0.0
Peter Yim,A Novel GABAA Receptor Î±5 Subunit-Selective Allosteric Modulator That Does Not Cross The Blood-Brain Barrier Relaxes Airway Smooth Muscle Contracted With Diverse Ligands,Female Co-authors,3.0,0,0.0
Peter Yim,A Novel GABAA Receptor Î±5 Subunit-Selective Allosteric Modulator That Does Not Cross The Blood-Brain Barrier Relaxes Airway Smooth Muscle Contracted With Diverse Ligands,Total Co-authors,5.0,0,0.0
Peter Yim,D19 NOVEL THERAPEUTIC TARGETS IN OBSTRUCTIVE LUNG DISEASE: A Novel Gabaa Receptor? 5 Subunit-Selective Allosteric Modulator That Does Not Cross The Blood-Brain Barrier Relaxes â€¦,Male Co-authors,0.0,0,0.0
Peter Yim,D19 NOVEL THERAPEUTIC TARGETS IN OBSTRUCTIVE LUNG DISEASE: A Novel Gabaa Receptor? 5 Subunit-Selective Allosteric Modulator That Does Not Cross The Blood-Brain Barrier Relaxes â€¦,Female Co-authors,10.0,0,0.0
Peter Yim,D19 NOVEL THERAPEUTIC TARGETS IN OBSTRUCTIVE LUNG DISEASE: A Novel Gabaa Receptor? 5 Subunit-Selective Allosteric Modulator That Does Not Cross The Blood-Brain Barrier Relaxes â€¦,Total Co-authors,10.0,0,0.0
Peter Yim,Photo-Relaxation: Light Mediated Airway Smooth Muscle Relaxation,Male Co-authors,1.0,0,0.0
Peter Yim,Photo-Relaxation: Light Mediated Airway Smooth Muscle Relaxation,Female Co-authors,1.0,0,0.0
Peter Yim,Photo-Relaxation: Light Mediated Airway Smooth Muscle Relaxation,Total Co-authors,2.0,0,0.0
"Rahul Kashyap, MBBS, MBA",37th International Symposium on Intensive Care and Emergency Medicine (part 3 of 3),Male Co-authors,0.0,0,0.0
"Rahul Kashyap, MBBS, MBA",37th International Symposium on Intensive Care and Emergency Medicine (part 3 of 3),Female Co-authors,144.0,0,0.0
"Rahul Kashyap, MBBS, MBA",37th International Symposium on Intensive Care and Emergency Medicine (part 3 of 3),Total Co-authors,144.0,0,0.0
"Rahul Kashyap, MBBS, MBA",A22 HEALTH SERVICES HIGHLIGHTS IN CRITICAL CARE: Certain Rounding Model With Software Prompting Improves Patient Rounds And Process Of Care In Icu,Male Co-authors,0.0,0,0.0
"Rahul Kashyap, MBBS, MBA",A22 HEALTH SERVICES HIGHLIGHTS IN CRITICAL CARE: Certain Rounding Model With Software Prompting Improves Patient Rounds And Process Of Care In Icu,Female Co-authors,7.0,0,0.0
"Rahul Kashyap, MBBS, MBA",A22 HEALTH SERVICES HIGHLIGHTS IN CRITICAL CARE: Certain Rounding Model With Software Prompting Improves Patient Rounds And Process Of Care In Icu,Total Co-authors,7.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Association between obstructive sleep apnea and acute kidney injury in critically ill patients: a propensity-matched study,Male Co-authors,5.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Association between obstructive sleep apnea and acute kidney injury in critically ill patients: a propensity-matched study,Female Co-authors,1.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Association between obstructive sleep apnea and acute kidney injury in critically ill patients: a propensity-matched study,Total Co-authors,6.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Association between timing of intubation and outcome in critically ill patients: a secondary analysis of the ICON audit,Male Co-authors,8.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Association between timing of intubation and outcome in critically ill patients: a secondary analysis of the ICON audit,Female Co-authors,1.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Association between timing of intubation and outcome in critically ill patients: a secondary analysis of the ICON audit,Total Co-authors,9.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Certain Rounding Model With Software Prompting Improves Patient Rounds And Process Of Care In Icu,Male Co-authors,4.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Certain Rounding Model With Software Prompting Improves Patient Rounds And Process Of Care In Icu,Female Co-authors,2.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Certain Rounding Model With Software Prompting Improves Patient Rounds And Process Of Care In Icu,Total Co-authors,6.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Derivation and validation of the automated search algorithms to identify cognitive impairment and dementia in electronic health records,Male Co-authors,4.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Derivation and validation of the automated search algorithms to identify cognitive impairment and dementia in electronic health records,Female Co-authors,0.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Derivation and validation of the automated search algorithms to identify cognitive impairment and dementia in electronic health records,Total Co-authors,4.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Design and Œ±-testing of an electronic rounding tool (CERTAINp) to improve process of care in pediatric intensive care unit,Male Co-authors,3.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Design and Œ±-testing of an electronic rounding tool (CERTAINp) to improve process of care in pediatric intensive care unit,Female Co-authors,4.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Design and Œ±-testing of an electronic rounding tool (CERTAINp) to improve process of care in pediatric intensive care unit,Total Co-authors,7.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Effect of daily use of electronic checklist on physical rehabilitation consultations in critically ill patients,Male Co-authors,3.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Effect of daily use of electronic checklist on physical rehabilitation consultations in critically ill patients,Female Co-authors,1.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Effect of daily use of electronic checklist on physical rehabilitation consultations in critically ill patients,Total Co-authors,4.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Evaluating muscle mass by using markers of kidney function: development of the sarcopenia index,Male Co-authors,2.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Evaluating muscle mass by using markers of kidney function: development of the sarcopenia index,Female Co-authors,2.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Evaluating muscle mass by using markers of kidney function: development of the sarcopenia index,Total Co-authors,4.0,0,0.0
"Rahul Kashyap, MBBS, MBA",FULL TITLE,Male Co-authors,4.0,0,0.0
"Rahul Kashyap, MBBS, MBA",FULL TITLE,Female Co-authors,2.0,0,0.0
"Rahul Kashyap, MBBS, MBA",FULL TITLE,Total Co-authors,6.0,0,0.0
"Rahul Kashyap, MBBS, MBA","Follow-Up Incidence, Outcome, and Trend of ARDS in Critically Ill Patients Over 6 Years: A Population-Based Study",Male Co-authors,5.0,0,0.0
"Rahul Kashyap, MBBS, MBA","Follow-Up Incidence, Outcome, and Trend of ARDS in Critically Ill Patients Over 6 Years: A Population-Based Study",Female Co-authors,1.0,0,0.0
"Rahul Kashyap, MBBS, MBA","Follow-Up Incidence, Outcome, and Trend of ARDS in Critically Ill Patients Over 6 Years: A Population-Based Study",Total Co-authors,6.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Growth in social media and live-tweeting at major critical care conferences: Twitter analysis of the past 4 years,Male Co-authors,3.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Growth in social media and live-tweeting at major critical care conferences: Twitter analysis of the past 4 years,Female Co-authors,3.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Growth in social media and live-tweeting at major critical care conferences: Twitter analysis of the past 4 years,Total Co-authors,6.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Impact of Telemedicine Monitoring of Community Intensive Care Units on Inter-Hospital Transfers,Male Co-authors,5.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Impact of Telemedicine Monitoring of Community Intensive Care Units on Inter-Hospital Transfers,Female Co-authors,0.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Impact of Telemedicine Monitoring of Community Intensive Care Units on Inter-Hospital Transfers,Total Co-authors,5.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Prognostic impact of isolated right ventricular dysfunction in sepsis and septic shock: an 8-year historical cohort study,Male Co-authors,3.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Prognostic impact of isolated right ventricular dysfunction in sepsis and septic shock: an 8-year historical cohort study,Female Co-authors,2.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Prognostic impact of isolated right ventricular dysfunction in sepsis and septic shock: an 8-year historical cohort study,Total Co-authors,5.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Re-Intubation Scale Calculation (RISC): Predicting Extubation Failure in Critically Ill patients,Male Co-authors,5.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Re-Intubation Scale Calculation (RISC): Predicting Extubation Failure in Critically Ill patients,Female Co-authors,0.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Re-Intubation Scale Calculation (RISC): Predicting Extubation Failure in Critically Ill patients,Total Co-authors,5.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Role of admission Troponin‚ÄêT and serial Troponin‚ÄêT testing in predicting outcomes in severe sepsis and septic shock,Male Co-authors,2.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Role of admission Troponin‚ÄêT and serial Troponin‚ÄêT testing in predicting outcomes in severe sepsis and septic shock,Female Co-authors,2.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Role of admission Troponin‚ÄêT and serial Troponin‚ÄêT testing in predicting outcomes in severe sepsis and septic shock,Total Co-authors,4.0,0,0.0
"Rahul Kashyap, MBBS, MBA","Saddle vs nonsaddle pulmonary embolism: clinical presentation, hemodynamics, management, and outcomes",Male Co-authors,2.0,0,0.0
"Rahul Kashyap, MBBS, MBA","Saddle vs nonsaddle pulmonary embolism: clinical presentation, hemodynamics, management, and outcomes",Female Co-authors,1.0,0,0.0
"Rahul Kashyap, MBBS, MBA","Saddle vs nonsaddle pulmonary embolism: clinical presentation, hemodynamics, management, and outcomes",Total Co-authors,3.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Small systems of Duffing oscillators and the Fermi-Pasta-Ulam-Tsingou system An examination of the possible reasons for the unusual stability of localized nonlinear excitations ‚Ä¶,Male Co-authors,2.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Small systems of Duffing oscillators and the Fermi-Pasta-Ulam-Tsingou system An examination of the possible reasons for the unusual stability of localized nonlinear excitations ‚Ä¶,Female Co-authors,0.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Small systems of Duffing oscillators and the Fermi-Pasta-Ulam-Tsingou system An examination of the possible reasons for the unusual stability of localized nonlinear excitations ‚Ä¶,Total Co-authors,2.0,0,0.0
"Rahul Kashyap, MBBS, MBA",The Fate of Exploding Carbon-Oxygen Chandrasekhar-Mass White Dwarfs: The Production of Stable Iron-Peak Elements in the Type Ia Supernova Remnant 3C 397,Male Co-authors,5.0,0,0.0
"Rahul Kashyap, MBBS, MBA",The Fate of Exploding Carbon-Oxygen Chandrasekhar-Mass White Dwarfs: The Production of Stable Iron-Peak Elements in the Type Ia Supernova Remnant 3C 397,Female Co-authors,0.0,0,0.0
"Rahul Kashyap, MBBS, MBA",The Fate of Exploding Carbon-Oxygen Chandrasekhar-Mass White Dwarfs: The Production of Stable Iron-Peak Elements in the Type Ia Supernova Remnant 3C 397,Total Co-authors,5.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Timing of intubation in acute respiratory failure associated with sepsis: a mixed methods study,Male Co-authors,3.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Timing of intubation in acute respiratory failure associated with sepsis: a mixed methods study,Female Co-authors,0.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Timing of intubation in acute respiratory failure associated with sepsis: a mixed methods study,Total Co-authors,3.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Xylene Induced Facial Swelling: A Rare Case Report of Dental Negligence,Male Co-authors,6.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Xylene Induced Facial Swelling: A Rare Case Report of Dental Negligence,Female Co-authors,2.0,0,0.0
"Rahul Kashyap, MBBS, MBA",Xylene Induced Facial Swelling: A Rare Case Report of Dental Negligence,Total Co-authors,8.0,0,0.0
Timucin Taner,Combined heart and liver transplantation in highly sensitized patients: protection of the cardiac allograft from antibody mediated rejection by initial liver implantation,Male Co-authors,0.0,0,0.0
Timucin Taner,Combined heart and liver transplantation in highly sensitized patients: protection of the cardiac allograft from antibody mediated rejection by initial liver implantation,Female Co-authors,7.0,0,0.0
Timucin Taner,Combined heart and liver transplantation in highly sensitized patients: protection of the cardiac allograft from antibody mediated rejection by initial liver implantation,Total Co-authors,7.0,0,0.0
Timucin Taner,Immunosuppression: The Global Picture,Male Co-authors,1.0,0,0.0
Timucin Taner,Immunosuppression: The Global Picture,Female Co-authors,0.0,0,0.0
Timucin Taner,Immunosuppression: The Global Picture,Total Co-authors,1.0,0,0.0
Timucin Taner,Importance of routine antihuman/leukocyte antibody monitoring: de novo donor specific antibodies are associated with rejection and allograft vasculopathy after heart ‚Ä¶,Male Co-authors,1.0,0,0.0
Timucin Taner,Importance of routine antihuman/leukocyte antibody monitoring: de novo donor specific antibodies are associated with rejection and allograft vasculopathy after heart ‚Ä¶,Female Co-authors,0.0,0,0.0
Timucin Taner,Importance of routine antihuman/leukocyte antibody monitoring: de novo donor specific antibodies are associated with rejection and allograft vasculopathy after heart ‚Ä¶,Total Co-authors,1.0,0,0.0
Timucin Taner,Liver Mesenchymal Stem Cells Inhibit T Cell Alloresponses,Male Co-authors,0.0,0,0.0
Timucin Taner,Liver Mesenchymal Stem Cells Inhibit T Cell Alloresponses,Female Co-authors,4.0,0,0.0
Timucin Taner,Liver Mesenchymal Stem Cells Inhibit T Cell Alloresponses,Total Co-authors,4.0,0,0.0
Timucin Taner,Liver transplantation: rejection and tolerance,Male Co-authors,1.0,0,0.0
Timucin Taner,Liver transplantation: rejection and tolerance,Female Co-authors,0.0,0,0.0
Timucin Taner,Liver transplantation: rejection and tolerance,Total Co-authors,1.0,0,0.0
Timucin Taner,Modelling Primary Sclerosing Cholangitis using Induced Pluripotent Stem Cell-Derived Cholangiocytes and 3-Dimensional Biliary Spheroids,Male Co-authors,2.0,0,0.0
Timucin Taner,Modelling Primary Sclerosing Cholangitis using Induced Pluripotent Stem Cell-Derived Cholangiocytes and 3-Dimensional Biliary Spheroids,Female Co-authors,5.0,0,0.0
Timucin Taner,Modelling Primary Sclerosing Cholangitis using Induced Pluripotent Stem Cell-Derived Cholangiocytes and 3-Dimensional Biliary Spheroids,Total Co-authors,7.0,0,0.0
Timucin Taner,Not all cellular rejections are the same: Differences in early and late hepatic allograft rejection,Male Co-authors,0.0,0,0.0
Timucin Taner,Not all cellular rejections are the same: Differences in early and late hepatic allograft rejection,Female Co-authors,7.0,0,0.0
Timucin Taner,Not all cellular rejections are the same: Differences in early and late hepatic allograft rejection,Total Co-authors,7.0,0,0.0
Timucin Taner,Phenotypic and functional assessment of t cell alloimmunity after liver transplantation,Male Co-authors,0.0,0,0.0
Timucin Taner,Phenotypic and functional assessment of t cell alloimmunity after liver transplantation,Female Co-authors,4.0,0,0.0
Timucin Taner,Phenotypic and functional assessment of t cell alloimmunity after liver transplantation,Total Co-authors,4.0,0,0.0
Timucin Taner,Surgical treatment of hepatocellular carcinoma,Male Co-authors,2.0,0,0.0
Timucin Taner,Surgical treatment of hepatocellular carcinoma,Female Co-authors,0.0,0,0.0
Timucin Taner,Surgical treatment of hepatocellular carcinoma,Total Co-authors,2.0,0,0.0
Timucin Taner,"The highly sensitized, high MELD, simultaneous liver‚Äêkidney or status 1A heart‚Äêliver transplant candidate",Male Co-authors,1.0,0,0.0
Timucin Taner,"The highly sensitized, high MELD, simultaneous liver‚Äêkidney or status 1A heart‚Äêliver transplant candidate",Female Co-authors,0.0,0,0.0
Timucin Taner,"The highly sensitized, high MELD, simultaneous liver‚Äêkidney or status 1A heart‚Äêliver transplant candidate",Total Co-authors,1.0,0,0.0
Timucin Taner,Unique molecular changes in kidney allografts after simultaneous liver-kidney compared with solitary kidney transplantation,Male Co-authors,1.0,0,0.0
Timucin Taner,Unique molecular changes in kidney allografts after simultaneous liver-kidney compared with solitary kidney transplantation,Female Co-authors,0.0,0,0.0
Timucin Taner,Unique molecular changes in kidney allografts after simultaneous liver-kidney compared with solitary kidney transplantation,Total Co-authors,1.0,0,0.0
Vivek Iyer,A population-based analysis of germline BAP1 mutations in melanoma,Male Co-authors,5.0,0,0.0
Vivek Iyer,A population-based analysis of germline BAP1 mutations in melanoma,Female Co-authors,2.0,0,0.0
Vivek Iyer,A population-based analysis of germline BAP1 mutations in melanoma,Total Co-authors,7.0,0,0.0
Vivek Iyer,A screen for combination therapies in BRAF/NRAS wild type melanoma identifies nilotinib plus MEK inhibitor as a synergistic combination,Male Co-authors,13.0,0,0.0
Vivek Iyer,A screen for combination therapies in BRAF/NRAS wild type melanoma identifies nilotinib plus MEK inhibitor as a synergistic combination,Female Co-authors,16.0,0,0.0
Vivek Iyer,A screen for combination therapies in BRAF/NRAS wild type melanoma identifies nilotinib plus MEK inhibitor as a synergistic combination,Total Co-authors,29.0,0,0.0
Vivek Iyer,An efficient method for generation of bi-allelic null mutant mouse embryonic stem cells and its application for investigating epigenetic modifiers,Male Co-authors,5.0,0,0.0
Vivek Iyer,An efficient method for generation of bi-allelic null mutant mouse embryonic stem cells and its application for investigating epigenetic modifiers,Female Co-authors,2.0,0,0.0
Vivek Iyer,An efficient method for generation of bi-allelic null mutant mouse embryonic stem cells and its application for investigating epigenetic modifiers,Total Co-authors,7.0,0,0.0
Vivek Iyer,Enhancing the genome editing toolbox: genome wide CRISPR arrayed libraries,Male Co-authors,7.0,0,0.0
Vivek Iyer,Enhancing the genome editing toolbox: genome wide CRISPR arrayed libraries,Female Co-authors,4.0,0,0.0
Vivek Iyer,Enhancing the genome editing toolbox: genome wide CRISPR arrayed libraries,Total Co-authors,11.0,0,0.0
Vivek Iyer,Genomic analysis and clinical management of adolescent cutaneous melanoma,Male Co-authors,6.0,0,0.0
Vivek Iyer,Genomic analysis and clinical management of adolescent cutaneous melanoma,Female Co-authors,4.0,0,0.0
Vivek Iyer,Genomic analysis and clinical management of adolescent cutaneous melanoma,Total Co-authors,10.0,0,0.0
Vivek Iyer,New therapies for the treatment of BRAF/NRAS wild type melanoma,Male Co-authors,13.0,0,0.0
Vivek Iyer,New therapies for the treatment of BRAF/NRAS wild type melanoma,Female Co-authors,15.0,0,0.0
Vivek Iyer,New therapies for the treatment of BRAF/NRAS wild type melanoma,Total Co-authors,28.0,0,0.0
Vivek Iyer,"Rare variant, gene-based association study of hereditary melanoma using whole-exome sequencing",Male Co-authors,9.0,0,0.0
Vivek Iyer,"Rare variant, gene-based association study of hereditary melanoma using whole-exome sequencing",Female Co-authors,4.0,0,0.0
Vivek Iyer,"Rare variant, gene-based association study of hereditary melanoma using whole-exome sequencing",Total Co-authors,13.0,0,0.0
Vivek Iyer,Revisiting olfactory receptors as putative drivers of cancer,Male Co-authors,4.0,0,0.0
Vivek Iyer,Revisiting olfactory receptors as putative drivers of cancer,Female Co-authors,1.0,0,0.0
Vivek Iyer,Revisiting olfactory receptors as putative drivers of cancer,Total Co-authors,5.0,0,0.0
Yasaman Adibnia,Tocilizumab in the treatment of twelve cases with aa amyloidosis secondary to familial mediterranean fever,Male Co-authors,3.0,0,0.0
Yasaman Adibnia,Tocilizumab in the treatment of twelve cases with aa amyloidosis secondary to familial mediterranean fever,Female Co-authors,2.0,0,0.0
Yasaman Adibnia,Tocilizumab in the treatment of twelve cases with aa amyloidosis secondary to familial mediterranean fever,Total Co-authors,5.0,0,0.0
"Brandon Michael Henry, MD",A Simple Epidemiologic Model for Predicting Impaired Neutralization of New SARS-CoV-2 Variants,0,0.0,Male Co-authors,1.0
"Brandon Michael Henry, MD",A Simple Epidemiologic Model for Predicting Impaired Neutralization of New SARS-CoV-2 Variants,0,0.0,Female Co-authors,1.0
