Publication Title,Gini_Impurity,Group
Limiting the number of open charts does not impact wrong patient order entry in the emergency department,,SCCMPRES
Link between cardiovascular disease and the risk of falling: A comprehensive review of the evidence,,SCCMPRES
Liver Allograft Provides Immunoprotection Against Both Acute Cellular Immunity and Chronic Humoral Injury in Simultaneous Liver-Kidney (SLK) Transplantation.: Abstract# 2188,,SCCMPRES
Liver Mesenchymal Stem Cells Inhibit T Cell Alloresponses,,SCCMPRES
Liver Transplantation with Concurrent Pancreatoduodenectomy for Hilar Cholangiocarcinoma with Common Bile Duct Involvement,,SCCMPRES
Liver allograft provides immunoprotection for the cardiac allograft in combined heartÃ¢ÂÂÃÂÃÂ¬liver transplantation,,SCCMPRES
Liver fibrosis-4 score predicts mortality in critically ill patients with coronavirus disease 2019,,SCCMPRES
Liver mesenchymal stem cells are superior inhibitors of NK cell functions through differences in their secretome compared to other mesenchymal stem cells,,SCCMPRES
Liver transplantation for acute liver failure in a SARS-CoV-2 PCR-positive patient,,SCCMPRES
Liver transplantation for hepatic graft-versus-host-disease: A United Network for Organ Sharing (UNOS) Database Study,,SCCMPRES
Liver transplantation for peri-hilar cholangiocarcinoma,,SCCMPRES
Liver transplantation trends and outcomes for hereditary hemorrhagic telangiectasia in the United States,,SCCMPRES
Liver transplantation: When to say yes or no? Based on a case report,,SCCMPRES
Liver transplantation: current status and challenges,,SCCMPRES
Liver transplantation: rejection and tolerance,,SCCMPRES
Living donor liver transplantation for perihilar cholangiocarcinoma: outcomes and complications,,SCCMPRES
Lobbying for tobacco control: Attitudes and experiences of Canadian legislators,,SCCMPRES
Long-COVID Symptoms in Individuals Infected with Different SARS-CoV-2 Variants of Concern: A Systematic Review of the Literature,,SCCMPRES
Long-term Outcomes With Ozanimod in the DAYBREAK Extension Trial by Number of MS Relapses During the Phase 3 Trials,,SCCMPRES
Long-term acute care: where does it fit in the health care continuum?,,SCCMPRES
Long-term effect of fingolimod on disability: 8-year disease outcomes by EDSS categories,,SCCMPRES
Long-term efficacy of fingolimod treatment in relapsing-remitting patients who did not respond to interferon treatment,,SCCMPRES
Long-term fingolimod treatment in patients with RRMS: MRI outcomes from the LONGTERMS study,,SCCMPRES
Long-term increases in mental disorder diagnoses after invasive mechanical ventilation for severe childhood respiratory disease: A propensity matched observational cohort study,,SCCMPRES
Long-term safety and effectiveness of fingolimod-7-year data from the LONGTERMS study,,SCCMPRES
Long-term safety and efficacy of ozanimod in relapsing multiple sclerosis in daybreak: an open-label extension study of ozanimod phase 1-3 trials,,SCCMPRES
Longer-term Efficacy of Ofatumumab in Patients with Relapsing Multiple Sclerosis,,SCCMPRES
Longitudinal Changes in the Operative Experience for Junior Urology Residents,,SCCMPRES
Longitudinal analysis of electrolyte prolife in intensive care COVID-19 patients,,SCCMPRES
Longitudinal monitoring of anti-SARS-CoV-2 RBD IgG antibodies after BNT162b2 vaccination in healthcare workers,,SCCMPRES
Longterm neuromuscular and neuropsychological complications in patients at risk who did and did not develop acute respiratory distress syndrome,,SCCMPRES
LongÃ¢ÂÂÃÂÃÂªterm outcomes of patients undergoing simultaneous liver transplantation and sleeve gastrectomy,,SCCMPRES
"Lottery promotions at the point-of-sale in Ontario, Canada",,SCCMPRES
"Low-frequency, low-magnitude vibrations (LFLM) enhances chondrogenic differentiation potential of human adipose derived mesenchymal stromal stem cells (hASCs)",,SCCMPRES
Low-income and middle-income countries leading the way with tobacco control policies,,SCCMPRES
Lower nasopharyngeal viral load in young SARS-CoV-2-positive subjects,,SCCMPRES
LumiraDX SARS-CoV-2 Antigen Test for Diagnosing Acute SARS-CoV-2 Infection: Critical Literature Review and Meta-Analysis,,SCCMPRES
Lung cancer mortality and smoking cessation among middle-aged women by age at quitting,,SCCMPRES
Lymphopenia and neutrophilia at admission predicts severity and mortality in patients with COVID-19: a meta-analysis,,SCCMPRES
"M Mahfouz, A. and Rondeau, V., 2007",,SCCMPRES
MANAGEMENT AND LONG-TERM OUTCOMES OF WOUND-HEALING COMPLICATIONS ASSOCIATED WITH RAPAMYCIN: 1108,,SCCMPRES
MATERNAL SMOKING DURING PREGNANCY AND SUBSEQUENT CHILD-DEVELOPMENT,,SCCMPRES
MECHANISM OF ATRIAL-NATRIURETIC-PEPTIDE (ANP) RELEASE BY MANNITOL,,SCCMPRES
MITOCHONDRIAL DAMAGE ASSOCIATED MOLECULAR PATTERNS (DAMPS) INDUCE ENDOTHELIAL BARRIER DYSFUNCTION,,SCCMPRES
MORTALITY IN ESRD PATIENTS UNDERGOING THERAPEUTIC HYPOTHERMIA AFTER CARDIAC ARREST,,SCCMPRES
MP54-02 PREDICTORS OF UNRECOGNIZED INFECTION IN PATIENTS WITH URETERAL STONES IN THE EMERGENCY DEPARTMENT,,SCCMPRES
MS management during the COVID-19 pandemic,,SCCMPRES
MULTIPLE ÃÂÃ¢ÂÂ¤-LACTAM RESISTANCE IN ENTEROBACTER CLOACAE FOLLOWING CEFTAZIDIME MONOTHERAPY,,SCCMPRES
Machine-assessed tar yield marketing on cigarette packages from two cities in South Korea,,SCCMPRES
Maintaining Hemostasis and Preventing Thrombosis in COVID-19ÃÂ¢Ã¢ÂÂ¬Ã¢ÂÂPart I: Circulating Plasminogen Concentration at Admission in Patients with Coronavirus Disease 2019 (COVID-19),,SCCMPRES
Making sense of rapid antigen testing in severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) diagnostics,,SCCMPRES
Maladies chroniques et blessures au Canada,,SCCMPRES
Malaysia tries to follow Australia's path: A top researcher and advocate pushes for change,,SCCMPRES
Male smoking reduction behaviour in response to ChinaÃ¢ÂÂÃÂÃÂ´s 2015 cigarette tax increase,,SCCMPRES
"Malignant gliomas: current perspectives in diagnosis, treatment, and early response assessment using advanced quantitative imaging methods",,SCCMPRES
Management of Complications Caused By a Massive Left Ventricle Tumor in a Neonate,,SCCMPRES
Management of Complications Caused by a Massive Left Ventricle Tumor in a Neonate,,SCCMPRES
Management of complications caused by a massive left ventricle tumor in a neonate,,SCCMPRES
Management of pediatric septic shock in the emergency department,,SCCMPRES
Manipulated: graphic health warnings on smokeless tobacco in rural India,,SCCMPRES
Mapping PhysiciansÃ¢ÂÂÃÂÃÂ´ Admission Diagnoses to Structured Concepts for Fully,,SCCMPRES
Marketing of flavored cigarettes at the point-of-sale (POS) near schools in 5 Latin American cities,,SCCMPRES
Mean platelet volume predicts severe COVID-19 illness,,SCCMPRES
"Measures of emergency department crowding, a systematic review. how to make sense of a long list",,SCCMPRES
Measuring renal blood flow in acute kidney injury: Finally putting the horse before the cart,,SCCMPRES
Mechanical ventilation in children on venovenous ECMO,,SCCMPRES
"Mechanisms underlying'negative vaccination'and long-term allograft survival achieved using pharmacologically-modified, alloAg-pulsed host DC.",,SCCMPRES
Median and ulnar nerve anastomoses in the upper limb: A metaÃÂ¢Ã¢ÂÂ¬ÃÂanalysis,,SCCMPRES
Medical apparatus for insertion into a body passage and methods for use,,SCCMPRES
"Meeting the online educational needs of international health promoters: an evaluation of a comprehensive, multilingual global training program in tobacco control",,SCCMPRES
Menthol and Other Flavor Chemicals in Cigarettes from Vietnam and the Philippines,,SCCMPRES
Menthol and flavor capsule cigarettes in the Philippines: a comparison of pack design,,SCCMPRES
Menthol cigarette smoker reactions to an implemented menthol cigarette ban,,SCCMPRES
Mesenchymal stem cellÃ¢ÂÂÃÂÃÂ¬derived extracellular vesicles induce regulatory t cells to ameliorate chronic kidney injury,,SCCMPRES
Metal Concentrations in e-Cigarette Liquid and Aerosol Samples: The Contribution of Metallic Coils,,SCCMPRES
Metal concentrations in e-cigarette liquid and aerosol samples: the contribution of metallic coils,,SCCMPRES
"Metformin Decreases Reactive Oxygen Species, Enhances Osteogenic Properties of Adipose-Derived Multipotent Mesenchymal Stem Cells In Vitro, and Increases Bone Density In Vivo",,SCCMPRES
Methodological wishes for the next decade and how to make wishes come true,,SCCMPRES
"Mez o B, Kiszel P, Masszi T, VÃÂÃÂ¡lyi-Nagy I and ProhÃÂÃÂ¡szka Z (2022) Complement Levels at Admission Reflecting Progression to Severe Acute Kidney Injury (AKI) in Coronavirus ÃÂ¢Ã¢ÂÂ¬ÃÂ¦",,SCCMPRES
"Microbiology, time course and clinical characteristics of infection in critically ill patients receiving packed red blood cell transfusion",,SCCMPRES
Microthrombi and decreased cerebral microvascular blood flow in infants with cardiac arrest,,SCCMPRES
Mild Adverse Reactions after COVID-19 Vaccination: Updated Analysis of Italian Medicines Agency Data,,SCCMPRES
Minerals in dialysis therapy: an introduction,,SCCMPRES
Minimization of surgical site infections in patients with delayed sternal closure after pediatric cardiac surgery,,SCCMPRES
Minimized double guide RNA libraries enable scale-limited CRISPR/Cas9 screens,,SCCMPRES
Misleading Tobacco Packaging: Moving Beyond Bans on,,SCCMPRES
"Misleading descriptors on cigarette packs in Indonesia, the Philippines and Vietnam: before and after implementation of misleading packaging regulations",,SCCMPRES
Mitigation of SARS-CoV-2 by Using Transition Metal Nanozeolites and Quaternary Ammonium Compounds as Antiviral Agents in Suspensions and Soft Fabric Materials,,SCCMPRES
Mitochondrial DAMPs increase endothelial permeability through neutrophil dependent and independent pathways,,SCCMPRES
Mitral Valve Replacement Using Subvalvular Apparatus: A Systematic Review and Meta-Analysis.,,SCCMPRES
Modelling Primary Sclerosing Cholangitis using Induced Pluripotent Stem Cell-Derived Cholangiocytes and 3-Dimensional Biliary Spheroids,,SCCMPRES
"Moderation in structural equation modeling: Specification, estimation, and interpretation using quadratic structural equations",,SCCMPRES
"Modification of Social Determinants of Health by Critical Illness, and Consequences of that Modification for Recovery: A Multinational Qualitative Study",,SCCMPRES
Molecular sonography with targeted microbubbles: current investigations and potential applications,,SCCMPRES
Monday-Enhanced CEASE Program for Underserved Ethnic Minorities: a Mixed-Methods Study,,SCCMPRES
Money or Charity: Is it Irrelevant What Employees Strive for as Long as Their Values Match?,,SCCMPRES
Monitoring of the immunogenic response to Pfizer BNT162b2 mRNA COVID-19 vaccination in healthcare workers with Snibe SARS-CoV-2 S-RBD IgG chemiluminescent immunoassay,,SCCMPRES
Mortality Prediction Using SaO2/FiO2 Ratio Based on eICU Database Analysis,,SCCMPRES
Mortality in Children With Hypoplastic Left Heart Syndrome Undergoing Tracheostomy,,SCCMPRES
Mortality rate of vasopressor-dependent septic shock from 1997 through 2006,,SCCMPRES
Most Complications of Hand-Assisted Laparoscopic Living Donor Nephrectomy Occur after Initial Discharge Including Most Reoperations: A Single-Center Retrospective Study,,SCCMPRES
"Moving hearts and minds: how the Big Tobacco, Tiny Targets campaign builds support for tobacco control policy",,SCCMPRES
Multi-Institutional Analysis of Combined Liver Transplant-Sleeve Gastrectomy Patients with Standard and Extended Criterion Donors,,SCCMPRES
Multi-Lobar Atelectasis in Children Receiving Venoarterial Extracorporeal Membrane Oxygenation for Cardiac Indications,,SCCMPRES
Multicenter analysis of early childhood outcomes after repair of truncus arteriosus,,SCCMPRES
Multicenter analysis of truncal valve management and outcomes in children with truncus arteriosus,,SCCMPRES
Multicenter validation of the vasoactive-ventilation-renal score as a predictor of prolonged mechanical ventilation after neonatal cardiac surgery,,SCCMPRES
Multifocal inflammatory fibroid polyps of the ileum,,SCCMPRES
Multiplanar reconstructed CT images increased depiction of intracranial hemorrhages in pediatric head trauma,,SCCMPRES
Mutational signatures in tumours induced by high and low energy radiation in Trp53 deficient mice,,SCCMPRES
Mutually exclusive genetic interactions and gene essentiality shape the genomic landscape of primary melanoma,,SCCMPRES
Myalgia may not be associated with severity of coronavirus disease 2019 (COVID-19),,SCCMPRES
"Myelofibrosis, hepatic extramedullary hematopoiesis and ascites associated with vitamin D deficiency in early infancy",,SCCMPRES
N-3 fatty acid rich triglyceride emulsions are neuroprotective after cerebral hypoxic-ischemic injury in neonatal mice,,SCCMPRES
N-acetylcysteine and acute renal failure: Are we doing too little too late?,,SCCMPRES
NO ASSOCIATION BETWEEN ATELECTASIS AND FEVER IN POST-OPERATIVE PEDIATRIC PATIENTS,,SCCMPRES
NPM1 gene mutations can be confidently identified in blood DNA months before de novo AML onset,,SCCMPRES
Narration in child trauma therapy: helpful or harmful?,,SCCMPRES
Natural History of Post-Intensive Care Syndrome in a Patient with Sepsis and Acute Respiratory Distress Syndrome,,SCCMPRES
"Natural, organic, additive-free and pure on cigarette packs in 14 countries",,SCCMPRES
Near-infrared spectroscopy for prediction of extubation success after neonatal cardiac surgery,,SCCMPRES
Near-simultaneous icu admissions and all-cause mortality,,SCCMPRES
Necessity of temporary epicardial pacing wires after surgery for congenital heart disease,,SCCMPRES
Negative preoperative RT-PCR screening is no guaranty of no SARS-CoV-2 infection,,SCCMPRES
Negotiating parties and equitable estoppel: is there a duty of good faith?,,SCCMPRES
"Neighborhood social cohesion, religious participation and sexual risk behaviors among cisgender black sexual minority men in the southern United States",,SCCMPRES
Neonatal gastrointestinal emergencies: a radiological review,,SCCMPRES
Neonatal neurosonography practices: a survey of active Society for Pediatric Radiology members,,SCCMPRES
Neonatal pinealectomy in ratsÃÂ¢Ã¢ÂÂ¬Ã¢ÂÂa simple micro-suction technique,,SCCMPRES
Neuro Sciences Neuro Sciences,,SCCMPRES
Neurofilament light chain concentration predicts risk of relapse in participants with relapsing multiple sclerosis in phase 3 ozanimod trials,,SCCMPRES
