Fork Name,Publication Title,level_2 2017,Gender - Author 2017,level_2 2023,Gender - Author 2023
Adel Bassily-Marcus,"Intravenous aviptadil and remdesivir for treatment of COVID-19-associated hypoxaemic respiratory failure in the USA (TESICO): a randomised, placebo-controlled trial",0,0,Female Co-authors,39
Adel Bassily-Marcus,"Intravenous aviptadil and remdesivir for treatment of COVID-19-associated hypoxaemic respiratory failure in the USA (TESICO): a randomised, placebo-controlled trial",0,0,Total Co-authors,82
Andre Holder,A Comparison Between Sensitivity Analysis of Oxygenation Severity and Acute Respiratory Distress Syndrome (ARDS) of a Machine Learning Algorithm to Predict Hypoxic Respiratory ‚Ä¶,0,0,Male Co-authors,0
Andre Holder,A Comparison Between Sensitivity Analysis of Oxygenation Severity and Acute Respiratory Distress Syndrome (ARDS) of a Machine Learning Algorithm to Predict Hypoxic Respiratory ‚Ä¶,0,0,Female Co-authors,11
Andre Holder,A Comparison Between Sensitivity Analysis of Oxygenation Severity and Acute Respiratory Distress Syndrome (ARDS) of a Machine Learning Algorithm to Predict Hypoxic Respiratory ‚Ä¶,0,0,Total Co-authors,11
Andre Holder,Clinical Context From the Medical Record Improves Artificial Intelligence Models for Sepsis Prediction,0,0,Male Co-authors,0
Andre Holder,Clinical Context From the Medical Record Improves Artificial Intelligence Models for Sepsis Prediction,0,0,Female Co-authors,2
Andre Holder,Clinical Context From the Medical Record Improves Artificial Intelligence Models for Sepsis Prediction,0,0,Total Co-authors,2
Andre Holder,Facilitating the Next Paradigm Shift in Critical Care Through Artificial Intelligence,0,0,Male Co-authors,1
Andre Holder,Facilitating the Next Paradigm Shift in Critical Care Through Artificial Intelligence,0,0,Female Co-authors,0
Andre Holder,Facilitating the Next Paradigm Shift in Critical Care Through Artificial Intelligence,0,0,Total Co-authors,1
Andre Holder,HIRA: heart rate interval based rapid alert score to characterize autonomic dysfunction among patients with sepsis-related acute respiratory failure (ARF),0,0,Male Co-authors,4
Andre Holder,HIRA: heart rate interval based rapid alert score to characterize autonomic dysfunction among patients with sepsis-related acute respiratory failure (ARF),0,0,Female Co-authors,2
Andre Holder,HIRA: heart rate interval based rapid alert score to characterize autonomic dysfunction among patients with sepsis-related acute respiratory failure (ARF),0,0,Total Co-authors,6
Andre Holder,Heart Rate Variability (HRV) Based Interpretable Machine Learning Algorithm for Prediction of All-cause Acute Respiratory Failure (ARF) Among ICU Patients,0,0,Male Co-authors,0
Andre Holder,Heart Rate Variability (HRV) Based Interpretable Machine Learning Algorithm for Prediction of All-cause Acute Respiratory Failure (ARF) Among ICU Patients,0,0,Female Co-authors,10
Andre Holder,Heart Rate Variability (HRV) Based Interpretable Machine Learning Algorithm for Prediction of All-cause Acute Respiratory Failure (ARF) Among ICU Patients,0,0,Total Co-authors,10
Andre Holder,Mixed-Integer Projections for Automated Data Correction of EMRs Improve Predictions of Sepsis among Hospitalized Patients,0,0,Male Co-authors,4
Andre Holder,Mixed-Integer Projections for Automated Data Correction of EMRs Improve Predictions of Sepsis among Hospitalized Patients,0,0,Female Co-authors,1
Andre Holder,Mixed-Integer Projections for Automated Data Correction of EMRs Improve Predictions of Sepsis among Hospitalized Patients,0,0,Total Co-authors,5
Andre Holder,Overt and occult hypoxemia in patients hospitalized with COVID-19,0,0,Male Co-authors,1
Andre Holder,Overt and occult hypoxemia in patients hospitalized with COVID-19,0,0,Female Co-authors,2
Andre Holder,Overt and occult hypoxemia in patients hospitalized with COVID-19,0,0,Total Co-authors,3
Andrew Barros,1255: INTERHOSPITAL VARIATION IN THE REINITIATION OF VASOPRESSOR THERAPIES,0,0,Male Co-authors,1
Andrew Barros,1255: INTERHOSPITAL VARIATION IN THE REINITIATION OF VASOPRESSOR THERAPIES,0,0,Female Co-authors,2
Andrew Barros,1255: INTERHOSPITAL VARIATION IN THE REINITIATION OF VASOPRESSOR THERAPIES,0,0,Total Co-authors,3
Andrew Barros,957: THE ASSOCIATION OF EARLY ANTIBIOTIC USE WITH PROLONGED MECHANICAL VENTILATION IN SEVERE COVID-19,0,0,Male Co-authors,3
Andrew Barros,957: THE ASSOCIATION OF EARLY ANTIBIOTIC USE WITH PROLONGED MECHANICAL VENTILATION IN SEVERE COVID-19,0,0,Female Co-authors,3
Andrew Barros,957: THE ASSOCIATION OF EARLY ANTIBIOTIC USE WITH PROLONGED MECHANICAL VENTILATION IN SEVERE COVID-19,0,0,Total Co-authors,6
Andrew Barros,Central lung gene expression associates with myofibroblast features in idiopathic pulmonary fibrosis,0,0,Male Co-authors,4
Andrew Barros,Central lung gene expression associates with myofibroblast features in idiopathic pulmonary fibrosis,0,0,Female Co-authors,1
Andrew Barros,Central lung gene expression associates with myofibroblast features in idiopathic pulmonary fibrosis,0,0,Total Co-authors,5
Andrew Barros,Decreased Incidence of Hospital-Acquired Infections After Implementation of Real-Time Visualization of Nursing Observations,0,0,Male Co-authors,0
Andrew Barros,Decreased Incidence of Hospital-Acquired Infections After Implementation of Real-Time Visualization of Nursing Observations,0,0,Female Co-authors,4
Andrew Barros,Decreased Incidence of Hospital-Acquired Infections After Implementation of Real-Time Visualization of Nursing Observations,0,0,Total Co-authors,4
Andrew Barros,Longer Travel Distance to Subspecialty Clinic Associates With Lower Lung Function in Pulmonary Sarcoidosis,0,0,Male Co-authors,0
Andrew Barros,Longer Travel Distance to Subspecialty Clinic Associates With Lower Lung Function in Pulmonary Sarcoidosis,0,0,Female Co-authors,9
Andrew Barros,Longer Travel Distance to Subspecialty Clinic Associates With Lower Lung Function in Pulmonary Sarcoidosis,0,0,Total Co-authors,9
Andrew Barros,Outcomes After Early Hypotension in Sepsis: A Retrospective Cohort Study,0,0,Male Co-authors,0
Andrew Barros,Outcomes After Early Hypotension in Sepsis: A Retrospective Cohort Study,0,0,Female Co-authors,9
Andrew Barros,Outcomes After Early Hypotension in Sepsis: A Retrospective Cohort Study,0,0,Total Co-authors,9
Andrew Barros,The ICU Bundle Board: A Novel Real-Time Data Visualization Tool to Improve Maintenance Care for Invasive Catheters.,0,0,Male Co-authors,6
Andrew Barros,The ICU Bundle Board: A Novel Real-Time Data Visualization Tool to Improve Maintenance Care for Invasive Catheters.,0,0,Female Co-authors,5
Andrew Barros,The ICU Bundle Board: A Novel Real-Time Data Visualization Tool to Improve Maintenance Care for Invasive Catheters.,0,0,Total Co-authors,11
Andrew Barros,White Blood Cell Population Data Improves Identification of Sepsis in Hospitalized Adults: A Retrospective Cohort Study,0,0,Male Co-authors,0
Andrew Barros,White Blood Cell Population Data Improves Identification of Sepsis in Hospitalized Adults: A Retrospective Cohort Study,0,0,Female Co-authors,7
Andrew Barros,White Blood Cell Population Data Improves Identification of Sepsis in Hospitalized Adults: A Retrospective Cohort Study,0,0,Total Co-authors,7
Anis Davoudi,Fairness in the prediction of acute postoperative pain using machine learning models,0,0,Male Co-authors,3
Anis Davoudi,Fairness in the prediction of acute postoperative pain using machine learning models,0,0,Female Co-authors,2
Anis Davoudi,Fairness in the prediction of acute postoperative pain using machine learning models,0,0,Total Co-authors,5
Anis Davoudi,"The burden of firearm injuries on the hospital system, 2000â€“2020",0,0,Male Co-authors,1
Anis Davoudi,"The burden of firearm injuries on the hospital system, 2000â€“2020",0,0,Female Co-authors,1
Anis Davoudi,"The burden of firearm injuries on the hospital system, 2000â€“2020",0,0,Total Co-authors,2
Anoop Mayampurath,1130: MORTALITY AND CRITICAL DETERIORATION IN HOSPITALIZED CHILDREN,0,0,Male Co-authors,3
Anoop Mayampurath,1130: MORTALITY AND CRITICAL DETERIORATION IN HOSPITALIZED CHILDREN,0,0,Female Co-authors,2
Anoop Mayampurath,1130: MORTALITY AND CRITICAL DETERIORATION IN HOSPITALIZED CHILDREN,0,0,Total Co-authors,5
Anoop Mayampurath,1133: UTILITY OF LONGITUDINAL TRENDS FOR PREDICTING DETERIORATION IN HOSPITALIZED CHILDREN,0,0,Male Co-authors,2
Anoop Mayampurath,1133: UTILITY OF LONGITUDINAL TRENDS FOR PREDICTING DETERIORATION IN HOSPITALIZED CHILDREN,0,0,Female Co-authors,4
Anoop Mayampurath,1133: UTILITY OF LONGITUDINAL TRENDS FOR PREDICTING DETERIORATION IN HOSPITALIZED CHILDREN,0,0,Total Co-authors,6
Anoop Mayampurath,Automated Matching of Patients to Clinical Trials: A Patient-Centric Natural Language Processing Approach for Pediatric Leukemia,0,0,Male Co-authors,5
Anoop Mayampurath,Automated Matching of Patients to Clinical Trials: A Patient-Centric Natural Language Processing Approach for Pediatric Leukemia,0,0,Female Co-authors,1
Anoop Mayampurath,Automated Matching of Patients to Clinical Trials: A Patient-Centric Natural Language Processing Approach for Pediatric Leukemia,0,0,Total Co-authors,6
Anoop Mayampurath,"Enrichment of Mortality Events in Patients With Substance Misuse for Critical Care Research Utilizing Local, State, and National Data Sources",0,0,Male Co-authors,0
Anoop Mayampurath,"Enrichment of Mortality Events in Patients With Substance Misuse for Critical Care Research Utilizing Local, State, and National Data Sources",0,0,Female Co-authors,7
Anoop Mayampurath,"Enrichment of Mortality Events in Patients With Substance Misuse for Critical Care Research Utilizing Local, State, and National Data Sources",0,0,Total Co-authors,7
Anoop Mayampurath,Using Age as a Prognostic Factor for Short-term Survival Improves Life Support Allocation Under Crisis Standards of Care,0,0,Male Co-authors,0
Anoop Mayampurath,Using Age as a Prognostic Factor for Short-term Survival Improves Life Support Allocation Under Crisis Standards of Care,0,0,Female Co-authors,6
Anoop Mayampurath,Using Age as a Prognostic Factor for Short-term Survival Improves Life Support Allocation Under Crisis Standards of Care,0,0,Total Co-authors,6
Donna Lee Armaignac,7: ASSESSMENT OF READMISSION RISK FACTORS AFTER INDEX HOSPITAL DISCHARGE FOR COVID-19 PATIENTS,0,0,Male Co-authors,9
Donna Lee Armaignac,7: ASSESSMENT OF READMISSION RISK FACTORS AFTER INDEX HOSPITAL DISCHARGE FOR COVID-19 PATIENTS,0,0,Female Co-authors,8
Donna Lee Armaignac,7: ASSESSMENT OF READMISSION RISK FACTORS AFTER INDEX HOSPITAL DISCHARGE FOR COVID-19 PATIENTS,0,0,Total Co-authors,17
Donna Lee Armaignac,Descriptive Comparison of Two Models of Tele-Critical Care Delivery in a Large Multi-Hospital Health Care System,0,0,Male Co-authors,3
Donna Lee Armaignac,Descriptive Comparison of Two Models of Tele-Critical Care Delivery in a Large Multi-Hospital Health Care System,0,0,Female Co-authors,2
Donna Lee Armaignac,Descriptive Comparison of Two Models of Tele-Critical Care Delivery in a Large Multi-Hospital Health Care System,0,0,Total Co-authors,5
Donna Lee Armaignac,Discharge Disposition and Loss of Independence Among Survivors of COVID-19 Admitted to Intensive Care: Results From the SCCM Discovery Viral Infection and Respiratory Illness ‚Ä¶,0,0,Male Co-authors,0
Donna Lee Armaignac,Discharge Disposition and Loss of Independence Among Survivors of COVID-19 Admitted to Intensive Care: Results From the SCCM Discovery Viral Infection and Respiratory Illness ‚Ä¶,0,0,Female Co-authors,1
Donna Lee Armaignac,Discharge Disposition and Loss of Independence Among Survivors of COVID-19 Admitted to Intensive Care: Results From the SCCM Discovery Viral Infection and Respiratory Illness ‚Ä¶,0,0,Total Co-authors,1
Donna Lee Armaignac,Discharge disposition and loss of independence among survivors of COVID-19 admitted to intensive care: results From the SCCM Discovery Viral Infection and Respiratory Illness ‚Ä¶,0,0,Male Co-authors,9
Donna Lee Armaignac,Discharge disposition and loss of independence among survivors of COVID-19 admitted to intensive care: results From the SCCM Discovery Viral Infection and Respiratory Illness ‚Ä¶,0,0,Female Co-authors,6
Donna Lee Armaignac,Discharge disposition and loss of independence among survivors of COVID-19 admitted to intensive care: results From the SCCM Discovery Viral Infection and Respiratory Illness ‚Ä¶,0,0,Total Co-authors,15
Donna Lee Armaignac,Improving ICU Risk Predictive Models Through Automation Designed for Resiliency Against Documentation Bias,0,0,Male Co-authors,1
Donna Lee Armaignac,Improving ICU Risk Predictive Models Through Automation Designed for Resiliency Against Documentation Bias,0,0,Female Co-authors,1
Donna Lee Armaignac,Improving ICU Risk Predictive Models Through Automation Designed for Resiliency Against Documentation Bias,0,0,Total Co-authors,2
Donna Lee Armaignac,The Impact of Asthma and Metabolic Syndrome in COVID-19: An Analysis of the Virus COVID-19 Registry,0,0,Male Co-authors,0
Donna Lee Armaignac,The Impact of Asthma and Metabolic Syndrome in COVID-19: An Analysis of the Virus COVID-19 Registry,0,0,Female Co-authors,19
Donna Lee Armaignac,The Impact of Asthma and Metabolic Syndrome in COVID-19: An Analysis of the Virus COVID-19 Registry,0,0,Total Co-authors,19
Eduardo Mireles-Cabodevila,895: PROTOCOLIZED CARE FOR ACUTE RESPIRATORY DISTRESS SYNDROME: BEFORE AND DURING THE PANDEMIC,0,0,Male Co-authors,7
Eduardo Mireles-Cabodevila,895: PROTOCOLIZED CARE FOR ACUTE RESPIRATORY DISTRESS SYNDROME: BEFORE AND DURING THE PANDEMIC,0,0,Female Co-authors,4
Eduardo Mireles-Cabodevila,895: PROTOCOLIZED CARE FOR ACUTE RESPIRATORY DISTRESS SYNDROME: BEFORE AND DURING THE PANDEMIC,0,0,Total Co-authors,11
Eduardo Mireles-Cabodevila,904: OUTCOMES OF COMPLICATED PARAPNEUMONIC EFFUSIONS TREATED WITH INTRAPLEURAL TISSUE PLASMINOGEN,0,0,Male Co-authors,5
Eduardo Mireles-Cabodevila,904: OUTCOMES OF COMPLICATED PARAPNEUMONIC EFFUSIONS TREATED WITH INTRAPLEURAL TISSUE PLASMINOGEN,0,0,Female Co-authors,1
Eduardo Mireles-Cabodevila,904: OUTCOMES OF COMPLICATED PARAPNEUMONIC EFFUSIONS TREATED WITH INTRAPLEURAL TISSUE PLASMINOGEN,0,0,Total Co-authors,6
Eduardo Mireles-Cabodevila,A Framework for Developing a Multidisciplinary Approach to Prone Positioning in Acute Respiratory Distress Syndrome,0,0,Male Co-authors,5
Eduardo Mireles-Cabodevila,A Framework for Developing a Multidisciplinary Approach to Prone Positioning in Acute Respiratory Distress Syndrome,0,0,Female Co-authors,2
Eduardo Mireles-Cabodevila,A Framework for Developing a Multidisciplinary Approach to Prone Positioning in Acute Respiratory Distress Syndrome,0,0,Total Co-authors,7
Eduardo Mireles-Cabodevila,Abnormal thrombosis and neutrophil activation increase hospital-acquired sacral pressure injuries and morbidity in COVID-19 patients,0,0,Male Co-authors,6
Eduardo Mireles-Cabodevila,Abnormal thrombosis and neutrophil activation increase hospital-acquired sacral pressure injuries and morbidity in COVID-19 patients,0,0,Female Co-authors,5
Eduardo Mireles-Cabodevila,Abnormal thrombosis and neutrophil activation increase hospital-acquired sacral pressure injuries and morbidity in COVID-19 patients,0,0,Total Co-authors,11
Eduardo Mireles-Cabodevila,Comparison of Expert Recommended Ventilation Strategies in Simulated Obstructive Lung Disease,0,0,Male Co-authors,0
Eduardo Mireles-Cabodevila,Comparison of Expert Recommended Ventilation Strategies in Simulated Obstructive Lung Disease,0,0,Female Co-authors,3
Eduardo Mireles-Cabodevila,Comparison of Expert Recommended Ventilation Strategies in Simulated Obstructive Lung Disease,0,0,Total Co-authors,3
Eduardo Mireles-Cabodevila,Early Extracorporeal Membranous Oxygenation (ECMO) Referral Leads to Less ECMO Use,0,0,Male Co-authors,0
Eduardo Mireles-Cabodevila,Early Extracorporeal Membranous Oxygenation (ECMO) Referral Leads to Less ECMO Use,0,0,Female Co-authors,12
Eduardo Mireles-Cabodevila,Early Extracorporeal Membranous Oxygenation (ECMO) Referral Leads to Less ECMO Use,0,0,Total Co-authors,12
Eduardo Mireles-Cabodevila,Esophageal Pressure Measurement: A Primer,0,0,Male Co-authors,3
Eduardo Mireles-Cabodevila,Esophageal Pressure Measurement: A Primer,0,0,Female Co-authors,0
Eduardo Mireles-Cabodevila,Esophageal Pressure Measurement: A Primer,0,0,Total Co-authors,3
Eduardo Mireles-Cabodevila,Noninvasive positive pressure in acute exacerbations of chronic obstructive pulmonary disease,0,0,Male Co-authors,2
Eduardo Mireles-Cabodevila,Noninvasive positive pressure in acute exacerbations of chronic obstructive pulmonary disease,0,0,Female Co-authors,1
Eduardo Mireles-Cabodevila,Noninvasive positive pressure in acute exacerbations of chronic obstructive pulmonary disease,0,0,Total Co-authors,3
Eduardo Mireles-Cabodevila,Peripheral administration of norepinephrine: a prospective observational study,0,0,Male Co-authors,2
Eduardo Mireles-Cabodevila,Peripheral administration of norepinephrine: a prospective observational study,0,0,Female Co-authors,2
Eduardo Mireles-Cabodevila,Peripheral administration of norepinephrine: a prospective observational study,0,0,Total Co-authors,4
Eduardo Mireles-Cabodevila,Physiologic Markers of Disease Severity in ARDS,0,0,Male Co-authors,4
Eduardo Mireles-Cabodevila,Physiologic Markers of Disease Severity in ARDS,0,0,Female Co-authors,0
Eduardo Mireles-Cabodevila,Physiologic Markers of Disease Severity in ARDS,0,0,Total Co-authors,4
Eduardo Mireles-Cabodevila,Ventilation Strategies in Simulated Obstructive Lung Disease,0,0,Male Co-authors,0
Eduardo Mireles-Cabodevila,Ventilation Strategies in Simulated Obstructive Lung Disease,0,0,Female Co-authors,3
Eduardo Mireles-Cabodevila,Ventilation Strategies in Simulated Obstructive Lung Disease,0,0,Total Co-authors,3
Keiko Kunitoki,Genetic patterning for child psychopathology is distinct from that for adults and implicates fetal cerebellar development,0,0,Male Co-authors,3
Keiko Kunitoki,Genetic patterning for child psychopathology is distinct from that for adults and implicates fetal cerebellar development,0,0,Female Co-authors,2
Keiko Kunitoki,Genetic patterning for child psychopathology is distinct from that for adults and implicates fetal cerebellar development,0,0,Total Co-authors,5
Keiko Kunitoki,"Uncovering and mitigating bias in large, automated MRI analyses of brain development",0,0,Male Co-authors,4
Keiko Kunitoki,"Uncovering and mitigating bias in large, automated MRI analyses of brain development",0,0,Female Co-authors,4
Keiko Kunitoki,"Uncovering and mitigating bias in large, automated MRI analyses of brain development",0,0,Total Co-authors,8
Keiko Kunitoki,Youth Team Sports Participation Associates With Reduced Dimensional Psychopathology Through Interaction With Biological Risk Factors,0,0,Male Co-authors,2
Keiko Kunitoki,Youth Team Sports Participation Associates With Reduced Dimensional Psychopathology Through Interaction With Biological Risk Factors,0,0,Female Co-authors,2
Keiko Kunitoki,Youth Team Sports Participation Associates With Reduced Dimensional Psychopathology Through Interaction With Biological Risk Factors,0,0,Total Co-authors,4
Marilyn Schallom,patient perception of fall risk in the acute care setting,0,0,Male Co-authors,2
Marilyn Schallom,patient perception of fall risk in the acute care setting,0,0,Female Co-authors,3
Marilyn Schallom,patient perception of fall risk in the acute care setting,0,0,Total Co-authors,5
Mary E. Lough,Critical Bias in Critical Care Devices,0,0,Male Co-authors,3
Mary E. Lough,Critical Bias in Critical Care Devices,0,0,Female Co-authors,6
Mary E. Lough,Critical Bias in Critical Care Devices,0,0,Total Co-authors,9
Mary E. Lough,Emergency Nurses‚Äô Well-Being in Magnet Hospitals and Recommendations for Improvements in Work Environments: A Multicenter Cross-Sectional Observational Study,0,0,Male Co-authors,1
Mary E. Lough,Emergency Nurses‚Äô Well-Being in Magnet Hospitals and Recommendations for Improvements in Work Environments: A Multicenter Cross-Sectional Observational Study,0,0,Female Co-authors,64
Mary E. Lough,Emergency Nurses‚Äô Well-Being in Magnet Hospitals and Recommendations for Improvements in Work Environments: A Multicenter Cross-Sectional Observational Study,0,0,Total Co-authors,65
Mary E. Lough,Establishment and Evaluation of a Protocol of Coud√© Catheter Placement by Nurses for Urinary Catheterization in Adult Males.,0,0,Male Co-authors,0
Mary E. Lough,Establishment and Evaluation of a Protocol of Coud√© Catheter Placement by Nurses for Urinary Catheterization in Adult Males.,0,0,Female Co-authors,2
Mary E. Lough,Establishment and Evaluation of a Protocol of Coud√© Catheter Placement by Nurses for Urinary Catheterization in Adult Males.,0,0,Total Co-authors,2
Mary E. Lough,"Physician and nurse well-being and preferred interventions to address burnout in hospital practice: factors associated with turnover, outcomes, and patient safety",0,0,Male Co-authors,6
Mary E. Lough,"Physician and nurse well-being and preferred interventions to address burnout in hospital practice: factors associated with turnover, outcomes, and patient safety",0,0,Female Co-authors,17
Mary E. Lough,"Physician and nurse well-being and preferred interventions to address burnout in hospital practice: factors associated with turnover, outcomes, and patient safety",0,0,Total Co-authors,23
Melissa L. Thompson Bastin,1206: BETA-LACTAM DOSING IN PATIENTS WITH SEPSIS AND AKI: A MULTICENTER OBSERVATIONAL STUDY,0,0,Male Co-authors,7
Melissa L. Thompson Bastin,1206: BETA-LACTAM DOSING IN PATIENTS WITH SEPSIS AND AKI: A MULTICENTER OBSERVATIONAL STUDY,0,0,Female Co-authors,4
Melissa L. Thompson Bastin,1206: BETA-LACTAM DOSING IN PATIENTS WITH SEPSIS AND AKI: A MULTICENTER OBSERVATIONAL STUDY,0,0,Total Co-authors,11
Melissa L. Thompson Bastin,42: VANCOMYCIN AND PIPERACILLIN-TAZOBACTAM OR CEFEPIME AND SEPSIS-ASSOCIATED AKI TRAJECTORY,0,0,Male Co-authors,2
Melissa L. Thompson Bastin,42: VANCOMYCIN AND PIPERACILLIN-TAZOBACTAM OR CEFEPIME AND SEPSIS-ASSOCIATED AKI TRAJECTORY,0,0,Female Co-authors,1
Melissa L. Thompson Bastin,42: VANCOMYCIN AND PIPERACILLIN-TAZOBACTAM OR CEFEPIME AND SEPSIS-ASSOCIATED AKI TRAJECTORY,0,0,Total Co-authors,3
Melissa L. Thompson Bastin,"Assessment of Symptom, Disability, and Financial Trajectories in Patients Hospitalized for COVID-19 at 6 Months",0,0,Male Co-authors,49
Melissa L. Thompson Bastin,"Assessment of Symptom, Disability, and Financial Trajectories in Patients Hospitalized for COVID-19 at 6 Months",0,0,Female Co-authors,25
Melissa L. Thompson Bastin,"Assessment of Symptom, Disability, and Financial Trajectories in Patients Hospitalized for COVID-19 at 6 Months",0,0,Total Co-authors,74
Melissa L. Thompson Bastin,Caring for two in the ICU: Pharmacotherapy in the critically ill pregnant patient,0,0,Male Co-authors,3
Melissa L. Thompson Bastin,Caring for two in the ICU: Pharmacotherapy in the critically ill pregnant patient,0,0,Female Co-authors,4
Melissa L. Thompson Bastin,Caring for two in the ICU: Pharmacotherapy in the critically ill pregnant patient,0,0,Total Co-authors,7
Melissa L. Thompson Bastin,Caring for two in the ICU: pharmacologic management of pregnancy‚Äêrelated complications,0,0,Male Co-authors,3
Melissa L. Thompson Bastin,Caring for two in the ICU: pharmacologic management of pregnancy‚Äêrelated complications,0,0,Female Co-authors,3
Melissa L. Thompson Bastin,Caring for two in the ICU: pharmacologic management of pregnancy‚Äêrelated complications,0,0,Total Co-authors,6
Mohammed J. Al-Jaghbeer,"Assessment of Symptom, Disability, and Financial Trajectories in Patients Hospitalized for COVID-19 at 6 Months",0,0,Male Co-authors,49
Mohammed J. Al-Jaghbeer,"Assessment of Symptom, Disability, and Financial Trajectories in Patients Hospitalized for COVID-19 at 6 Months",0,0,Female Co-authors,25
Mohammed J. Al-Jaghbeer,"Assessment of Symptom, Disability, and Financial Trajectories in Patients Hospitalized for COVID-19 at 6 Months",0,0,Total Co-authors,74
Mohammed J. Al-Jaghbeer,COMPASS-CAT versus Khorana risk assessment model for predicting venous thromboembolic events in patients with non-small cell lung cancer on active treatment with chemotherapy ‚Ä¶,0,0,Male Co-authors,6
Mohammed J. Al-Jaghbeer,COMPASS-CAT versus Khorana risk assessment model for predicting venous thromboembolic events in patients with non-small cell lung cancer on active treatment with chemotherapy ‚Ä¶,0,0,Female Co-authors,5
Mohammed J. Al-Jaghbeer,COMPASS-CAT versus Khorana risk assessment model for predicting venous thromboembolic events in patients with non-small cell lung cancer on active treatment with chemotherapy ‚Ä¶,0,0,Total Co-authors,11
Mohammed J. Al-Jaghbeer,Cardiovascular Adverse Events after COVID-19 Vaccination,0,0,Male Co-authors,2
Mohammed J. Al-Jaghbeer,Cardiovascular Adverse Events after COVID-19 Vaccination,0,0,Female Co-authors,2
Mohammed J. Al-Jaghbeer,Cardiovascular Adverse Events after COVID-19 Vaccination,0,0,Total Co-authors,4
Mohammed J. Al-Jaghbeer,Clinical Outcomes After Multi-Disciplinary Evaluation for Lung Volume Reduction Surgery for Patients With Chronic Obstructive Pulmonary Disease,0,0,Male Co-authors,0
Mohammed J. Al-Jaghbeer,Clinical Outcomes After Multi-Disciplinary Evaluation for Lung Volume Reduction Surgery for Patients With Chronic Obstructive Pulmonary Disease,0,0,Female Co-authors,8
Mohammed J. Al-Jaghbeer,Clinical Outcomes After Multi-Disciplinary Evaluation for Lung Volume Reduction Surgery for Patients With Chronic Obstructive Pulmonary Disease,0,0,Total Co-authors,8
Mohammed J. Al-Jaghbeer,Outcomes after cardiac arrest in Medical Intensive Care Unit: A propensity score matching analysis of COVID-19 MICU vs non COVID-19 MICU cardiac arrest,0,0,Male Co-authors,7
Mohammed J. Al-Jaghbeer,Outcomes after cardiac arrest in Medical Intensive Care Unit: A propensity score matching analysis of COVID-19 MICU vs non COVID-19 MICU cardiac arrest,0,0,Female Co-authors,0
Mohammed J. Al-Jaghbeer,Outcomes after cardiac arrest in Medical Intensive Care Unit: A propensity score matching analysis of COVID-19 MICU vs non COVID-19 MICU cardiac arrest,0,0,Total Co-authors,7
"Robert David Stevens, MD, FCCM",A Real-Time Deep Learning Approach for Inferring Intracranial Pressure from Routinely Measured Extracranial Waveforms in the Intensive Care Unit,0,0,Male Co-authors,5
"Robert David Stevens, MD, FCCM",A Real-Time Deep Learning Approach for Inferring Intracranial Pressure from Routinely Measured Extracranial Waveforms in the Intensive Care Unit,0,0,Female Co-authors,3
"Robert David Stevens, MD, FCCM",A Real-Time Deep Learning Approach for Inferring Intracranial Pressure from Routinely Measured Extracranial Waveforms in the Intensive Care Unit,0,0,Total Co-authors,8
"Robert David Stevens, MD, FCCM",A focus on subtle signs and motor behavior to unveil awareness in unresponsive brain-impaired patients: the importance of being clinical,0,0,Male Co-authors,2
"Robert David Stevens, MD, FCCM",A focus on subtle signs and motor behavior to unveil awareness in unresponsive brain-impaired patients: the importance of being clinical,0,0,Female Co-authors,3
"Robert David Stevens, MD, FCCM",A focus on subtle signs and motor behavior to unveil awareness in unresponsive brain-impaired patients: the importance of being clinical,0,0,Total Co-authors,5
"Robert David Stevens, MD, FCCM",A multi-modal array of interpretable features to evaluate language and speech patterns in different neurological disorders,0,0,Male Co-authors,6
"Robert David Stevens, MD, FCCM",A multi-modal array of interpretable features to evaluate language and speech patterns in different neurological disorders,0,0,Female Co-authors,2
"Robert David Stevens, MD, FCCM",A multi-modal array of interpretable features to evaluate language and speech patterns in different neurological disorders,0,0,Total Co-authors,8
"Robert David Stevens, MD, FCCM",Assistive Multimodal Wearable for Open Air Digit Recognition Using Machine Learning,0,0,Male Co-authors,2
"Robert David Stevens, MD, FCCM",Assistive Multimodal Wearable for Open Air Digit Recognition Using Machine Learning,0,0,Female Co-authors,1
"Robert David Stevens, MD, FCCM",Assistive Multimodal Wearable for Open Air Digit Recognition Using Machine Learning,0,0,Total Co-authors,3
"Robert David Stevens, MD, FCCM",Association of Noninvasive Respiratory Support with Extubation Outcomes in Brain-injured Patients Receiving Mechanical Ventilation: A Secondary Analysis of the ENIO Prospective ‚Ä¶,0,0,Male Co-authors,10
"Robert David Stevens, MD, FCCM",Association of Noninvasive Respiratory Support with Extubation Outcomes in Brain-injured Patients Receiving Mechanical Ventilation: A Secondary Analysis of the ENIO Prospective ‚Ä¶,0,0,Female Co-authors,2
"Robert David Stevens, MD, FCCM",Association of Noninvasive Respiratory Support with Extubation Outcomes in Brain-injured Patients Receiving Mechanical Ventilation: A Secondary Analysis of the ENIO Prospective ‚Ä¶,0,0,Total Co-authors,12
"Robert David Stevens, MD, FCCM",Author reply: DoC: a pathophysiological continuum with high variabiity?,0,0,Male Co-authors,1
"Robert David Stevens, MD, FCCM",Author reply: DoC: a pathophysiological continuum with high variabiity?,0,0,Female Co-authors,0
